filename,file size,file type,file dist of bytes,consecutiveByte,consecutiveCount,SHA-256,SHA-1,MD5,SHA-3-256
/mnt/f/natural_images/airplane/adults_1970.txt,0.197981,.txt,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16110, 34, 0, 1, 0, 0, 0, 0, 2, 2, 3, 0, 1849, 154, 1240, 0, 5, 9, 11, 1, 4, 7, 1, 0, 0, 2, 117, 16, 0, 0, 0, 103, 0, 9, 0, 1, 5, 2, 1, 3, 1, 2, 0, 0, 3, 1, 1, 1, 1, 0, 1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 5, 2, 16, 0, 9, 5, 8, 0, 0, 5, 2, 8, 8, 1, 0, 13, 7, 9, 1, 1, 1, 1, 4, 0, 0, 0, 0, 0, 0, 4572, 4596, 4914, 2261, 213, 1017, 284, 1125, 660, 318, 19, 1910, 1824, 333, 431, 1706, 158, 31, 244, 626, 82, 58, 5, 40, 216, 0, 154, 30, 83, 172, 118, 112, 410, 265, 114, 23, 7, 57, 34, 50, 3, 3, 0, 19, 0, 52, 4, 18, 7287, 1397, 3712, 1513, 2459, 7156, 1035, 1380, 6084, 1071, 2539, 4387, 2567, 5457, 9269, 2117, 0, 0, 414, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61624, 25603, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 580, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",b'\n',14,3fb4842fd8446e45c1402e3d7f8da475dc12b850ab4d70076e2ef0266263e28d,414d4cb150e0a1f29f746484873f64e1da295f08,5e277c89510140570d2491d66c1d432c,a1b084393b65c54af860eea13701aba502c0c981a32e25ce3223fb0912589de2
/mnt/f/natural_images/airplane/adults_1971.txt,0.17331,.txt,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1989, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13594, 133, 0, 1, 0, 0, 0, 0, 1, 1, 3, 0, 1256, 127, 1582, 2, 8, 10, 8, 3, 4, 4, 4, 0, 0, 3, 123, 0, 0, 0, 0, 166, 0, 2, 2, 4, 2, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 1, 3, 0, 3, 0, 0, 0, 3, 1, 1, 1, 10, 0, 2, 6, 8, 0, 0, 3, 0, 4, 3, 2, 0, 9, 5, 5, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 4248, 3672, 4343, 2243, 130, 582, 236, 958, 651, 245, 15, 1383, 1308, 209, 331, 1343, 121, 43, 267, 742, 341, 68, 8, 40, 127, 0, 91, 55, 79, 194, 221, 193, 652, 303, 133, 136, 5, 24, 99, 55, 25, 7, 0, 36, 6, 57, 18, 77, 6203, 1132, 2811, 1115, 1997, 6294, 971, 1306, 4615, 983, 2705, 4106, 2315, 4859, 7984, 1973, 0, 0, 696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54111, 21114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",b'\n',11,297c2fcd036f4e2285d2008136d55c95a418e75761e9f51a403fe52697cdace1,7ed38738b7962ea5612827e71905c12522565e65,3c28a989dfe617d9f3e9709f2a38d575,4614397295ca5a58b1d2090fd41bdcdbd724fbff93aa28d35d17f97b56bfd2fc
/mnt/f/natural_images/airplane/adults_1972.txt,0.339509,.txt,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 2936, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27513, 461, 0, 1, 0, 0, 0, 0, 1, 1, 48, 0, 3019, 217, 2187, 0, 4, 2, 5, 1, 4, 1, 1, 1, 1, 1, 109, 9, 0, 0, 0, 452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8897, 7345, 8376, 4281, 9, 1686, 537, 1937, 1349, 493, 22, 2998, 2941, 255, 836, 3183, 522, 113, 332, 2079, 230, 85, 23, 127, 205, 0, 278, 42, 215, 399, 270, 215, 1840, 317, 272, 60, 0, 194, 375, 88, 19, 2, 0, 83, 0, 75, 11, 146, 11930, 2526, 6093, 2729, 4595, 11751, 1637, 2627, 9169, 1853, 4345, 7372, 4357, 8771, 15269, 3642, 0, 0, 1931, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102971, 42774, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2376, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",b'\n',11,c83cbd9d0625045d16ffc1d1d91ce75b542a4409ba64e4260b32a56f2bfc8042,530d7429e38fe6929399ea457d59c69015ca26a4,671d0eb68674d84acb86f222d7c9c1c5,c67677b9dc31d9c5c0bd4b1bd324c65050b4cf1e7a8a3c3a7983061d1d8139e8
/mnt/f/natural_images/airplane/adults_1973.txt,0.793313,.txt,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63754, 177, 0, 0, 0, 0, 0, 0, 8, 8, 3, 0, 6848, 642, 6414, 0, 15, 16, 20, 15, 15, 7, 5, 5, 5, 6, 294, 19, 0, 0, 0, 708, 0, 6, 1, 5, 2, 8, 1, 2, 3, 2, 0, 1, 4, 2, 2, 3, 2, 0, 2, 5, 4, 0, 1, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 5, 0, 2, 2, 2, 0, 2, 4, 0, 2, 5, 1, 0, 4, 2, 2, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 17368, 17142, 21558, 9613, 201, 3224, 935, 5464, 3353, 1370, 73, 6770, 7379, 992, 2071, 7473, 296, 289, 594, 2996, 899, 208, 45, 154, 486, 0, 585, 221, 649, 1044, 978, 781, 2483, 885, 740, 214, 7, 149, 118, 280, 60, 4, 0, 85, 0, 162, 2, 461, 28184, 6247, 13158, 5979, 11178, 29051, 3777, 5643, 22120, 3802, 9921, 16291, 10138, 22434, 38078, 8500, 0, 0, 2378, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 245294, 102282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",b'\n',13,ed2db1189f0aceac783474829a4ca87d318de879a63bb696cbce9c949ed09e3c,87febd9ca04aed1cb4fce47839f77b03aa12dd59,976db1e7c2b999428f95136e0580de4e,9e96b2125cdf3dce18b8c0a6a5e65cecc939b1123ff9bd099ab3e57971886994
/mnt/f/natural_images/airplane/adults_1974.txt,0.302996,.txt,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1352, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23401, 97, 0, 0, 0, 0, 0, 0, 25, 25, 2, 0, 2950, 516, 1647, 16, 12, 22, 6, 6, 6, 4, 5, 5, 2, 7, 115, 113, 0, 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7461, 6638, 7587, 3584, 241, 1132, 553, 1829, 997, 563, 40, 2788, 2349, 302, 872, 2637, 298, 87, 272, 1008, 365, 65, 48, 119, 143, 3, 125, 112, 393, 177, 285, 293, 931, 213, 220, 56, 30, 42, 70, 77, 21, 0, 0, 69, 3, 114, 0, 50, 11547, 2054, 5001, 2230, 4272, 11008, 1193, 2129, 9588, 1544, 4198, 6785, 4317, 8880, 13392, 3303, 0, 0, 850, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95370, 38675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 904, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",b'\n',8,8bae6804804ed47b77ab1bf604287e57a0b8e12c4260784ece291927df1b1710,827533ca8301a9b00b93a582dfd0cdaee9a49bd5,8713a2ad6bc3bc19c8ceb9cd14bbf2b3,18fa7c7006b0eb8a00b97df4baafa37ee308acfff3f7afba220c4d946fc0abab
/mnt/f/natural_images/airplane/adults_1975.txt,0.347364,.txt,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27411, 72, 0, 0, 0, 0, 0, 0, 1, 1, 21, 0, 3411, 269, 2335, 0, 0, 2, 1, 2, 1, 1, 1, 1, 1, 1, 42, 40, 0, 0, 0, 256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 5, 0, 0, 0, 2, 0, 0, 4, 1, 0, 0, 3, 1, 3, 0, 0, 0, 2, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 8249, 7595, 8700, 4370, 123, 1466, 559, 2071, 1351, 659, 28, 3263, 2923, 294, 843, 3161, 166, 86, 274, 1245, 202, 69, 8, 57, 195, 2, 200, 82, 218, 247, 353, 253, 1295, 151, 200, 62, 8, 54, 97, 49, 61, 1, 0, 103, 0, 176, 1, 76, 11936, 2479, 6230, 3086, 4274, 11916, 1360, 2630, 10763, 1817, 4950, 8363, 4444, 10000, 16220, 4195, 0, 0, 1146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108297, 44446, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",b'\n',7,67f5ea0ca28e65116e9a0eab4e18f4f22c2f6900195b9b9596fe86816c1aea45,ac633355ba672d5a658e5b810643320b70bee2fd,31738d99c25504b2d8ae427497645c39,18627297a1bc2f93c0b806e8af8f42ee70680a55bde549a8121200bd818543ce
/mnt/f/natural_images/airplane/adults_1976.txt,0.209945,.txt,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16402, 100, 0, 1, 0, 0, 0, 0, 32, 32, 0, 0, 1917, 201, 1181, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 88, 38, 0, 0, 0, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4789, 4839, 5474, 2630, 48, 885, 252, 1307, 813, 412, 20, 1812, 1811, 248, 488, 1865, 214, 85, 141, 630, 124, 38, 8, 29, 159, 0, 77, 53, 40, 220, 89, 137, 664, 90, 120, 27, 7, 23, 109, 35, 8, 1, 0, 85, 1, 33, 1, 27, 6857, 1271, 3917, 1504, 2952, 7732, 949, 1501, 5919, 1025, 2983, 4430, 2895, 6481, 10775, 2566, 0, 0, 753, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65610, 27024, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 669, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",b'\n',7,3d3633d64a2835b47c23c1305d06d74b6cbc6556f20f3e1ce06c8cd5b13b7e3f,84cce6f0c7ff32b41e6810104762e326672313cb,c217a05a76250e7d27c6f1e551b07041,8886825c880573a7a7ff1e6aa3f1dde3340a57dd8c13b87062824f051244b881
/mnt/f/natural_images/airplane/adults_1977.txt,0.115655,.txt,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1521, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8782, 168, 0, 0, 0, 0, 0, 0, 5, 5, 3, 0, 848, 80, 1067, 1, 3, 5, 6, 2, 1, 1, 1, 2, 1, 2, 28, 6, 0, 0, 0, 195, 0, 3, 3, 4, 7, 3, 3, 1, 1, 1, 2, 1, 2, 1, 1, 0, 1, 0, 3, 3, 2, 0, 0, 3, 1, 1, 0, 2, 0, 2, 0, 0, 0, 14, 2, 6, 7, 19, 0, 4, 5, 12, 0, 2, 9, 0, 15, 24, 2, 0, 12, 13, 10, 5, 3, 3, 3, 4, 0, 0, 0, 0, 0, 0, 3236, 2514, 2720, 1280, 69, 399, 134, 627, 388, 183, 8, 801, 906, 205, 242, 849, 189, 72, 156, 923, 291, 117, 35, 74, 165, 13, 103, 79, 122, 216, 299, 137, 931, 195, 190, 48, 4, 27, 124, 51, 13, 17, 0, 44, 20, 44, 3, 163, 4261, 697, 1864, 734, 1303, 3572, 463, 783, 3004, 632, 1616, 2496, 1450, 3014, 5255, 1218, 0, 0, 765, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35581, 13684, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 879, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",b'\n',8,f6e1099ad14339b851a8e1fe884a08b7e93bb875829d05179646b2a13dc6ee44,4e56352400c3767e6206ab9878264eb213769c55,401ad0089446ceb66600802d5e0a5fcf,6dc6f65257fb9d3176804b695816eacfb25a5be0ceda0f5ae45574c3cf754ff7
/mnt/f/natural_images/airplane/adults_1978.txt,0.617874,.txt,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4566, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49371, 152, 0, 1, 0, 0, 0, 0, 6, 6, 0, 0, 5713, 392, 3901, 0, 3, 21, 6, 4, 4, 3, 3, 3, 3, 3, 348, 33, 0, 0, 0, 486, 0, 2, 2, 0, 2, 2, 0, 1, 0, 2, 0, 1, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 14, 0, 14, 0, 0, 0, 17, 1, 3, 5, 7, 0, 2, 1, 10, 2, 2, 4, 5, 6, 6, 0, 0, 6, 6, 9, 11, 0, 2, 0, 1, 2, 0, 0, 0, 0, 0, 14310, 14292, 15718, 7501, 337, 2322, 1290, 3524, 2071, 1019, 45, 5317, 4856, 823, 1548, 6091, 246, 119, 416, 2443, 358, 107, 13, 153, 222, 2, 606, 119, 390, 492, 520, 328, 1986, 368, 307, 103, 74, 51, 158, 90, 31, 2, 0, 109, 1, 187, 1, 590, 20881, 4798, 10653, 4442, 7342, 21598, 2613, 4529, 18502, 3032, 8538, 14620, 9529, 17437, 29839, 7475, 0, 0, 2104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 192039, 78793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",b'\n',11,1d8064bd941796416a3f72b4de50bf27b01010f0c0872be9bdbb0310f7c72182,24e25911901a23a1ad033dd62648f65438399abe,b31ee81c57a4303edb4345b80b90c6ad,7595b8b5219271842d472cb1ed1f302fdd75fc868be2cb5b6f7efeac3501eff6
/mnt/f/natural_images/airplane/adults_1979.txt,0.169894,.txt,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12825, 53, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1421, 118, 1313, 0, 1, 12, 5, 4, 1, 4, 3, 1, 4, 4, 89, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 3, 0, 0, 0, 2, 0, 1, 0, 3, 0, 0, 1, 0, 3, 1, 0, 1, 2, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4120, 3926, 5170, 2068, 116, 718, 359, 1023, 557, 279, 22, 1419, 1186, 257, 576, 1701, 68, 67, 154, 656, 68, 33, 8, 30, 45, 2, 168, 54, 160, 186, 155, 142, 520, 193, 53, 31, 4, 13, 10, 21, 4, 1, 0, 62, 0, 54, 3, 11, 6224, 1145, 3079, 1115, 2351, 6710, 708, 1215, 4657, 914, 2844, 2851, 1967, 4727, 7557, 2065, 0, 0, 571, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51906, 22871, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 627, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",b'\n',7,31f1fac3f0d876a029502094b5395987397e7864ae6837fa135042dbe7b3bdf1,64f583a83eb22a64d02a584c499d7a1862446e5a,ca8136b6fe8b675b3cd2ff0f4ba0bcc8,420f026094adbe5679d21a11d3a81722055c941bd3820d282cac304bdb68e10e
/mnt/f/natural_images/airplane/adults_1980.txt,0.132163,.txt,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1361, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10604, 74, 0, 1, 0, 0, 0, 0, 1, 1, 6, 0, 1036, 123, 1273, 0, 3, 5, 4, 2, 1, 1, 1, 1, 1, 1, 18, 2, 0, 0, 0, 166, 0, 3, 2, 3, 3, 3, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 3, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 3, 6, 10, 0, 1, 5, 6, 0, 1, 4, 0, 8, 4, 2, 0, 4, 3, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3170, 2748, 3304, 1851, 48, 560, 173, 695, 414, 164, 9, 961, 1114, 157, 190, 985, 28, 385, 124, 761, 62, 24, 0, 33, 76, 0, 72, 68, 60, 398, 330, 107, 782, 72, 238, 31, 7, 31, 35, 31, 2, 3, 0, 58, 0, 156, 0, 37, 4996, 864, 2215, 912, 1675, 3885, 516, 930, 3322, 661, 1946, 3360, 1797, 3382, 6351, 1716, 0, 0, 884, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40514, 16130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 777, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",b'\n',6,927a7e5fd79e43c51adec1d3af31bceaf8efaf2d253d0738500527dd841f369d,32a88c15a0cdae2c6f325efd73169ec135c83103,aeefb4d3b7c97e91fe632e0a6bc4c2f5,1a7d6906f9144ad049b7f30ff5024ca4de8e301d07b7407d6b98f88bab0e21d9
/mnt/f/natural_images/airplane/adults_1981.txt,0.227103,.txt,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17860, 38, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1983, 260, 1933, 0, 1, 12, 5, 1, 1, 3, 2, 1, 1, 2, 52, 3, 0, 0, 0, 186, 0, 2, 0, 3, 0, 0, 1, 6, 1, 0, 1, 0, 0, 5, 0, 1, 0, 0, 5, 0, 1, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 7, 4, 19, 10, 4, 5, 10, 0, 1, 4, 4, 10, 25, 3, 0, 23, 17, 9, 3, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 5526, 5069, 5834, 2588, 87, 790, 260, 1206, 762, 356, 17, 1711, 1893, 291, 495, 1703, 93, 157, 198, 1134, 570, 67, 11, 63, 154, 3, 460, 25, 201, 272, 255, 225, 1102, 162, 116, 35, 17, 17, 114, 61, 7, 1, 0, 71, 3, 67, 4, 55, 8342, 1474, 3766, 1446, 2878, 8318, 1240, 1615, 6301, 1423, 3013, 5088, 2973, 6206, 10712, 2686, 0, 0, 1141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70857, 27385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",b'\n',8,75c8aab8a69c04c7107b5629fd9ea4b6a441ed0b98775ba569dc4d53eda19913,009438dc94a8e69a21d5290877ff4ceb44a77d91,148991ef31de63d888a6d6280909cf53,c2070902a4069483660fad65764f693735cf4ce024ea728c888fd9b6ad15582c
/mnt/f/natural_images/airplane/adults_1982.txt,0.245739,.txt,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1528, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19570, 180, 0, 0, 0, 0, 0, 0, 8, 8, 90, 0, 2409, 216, 1771, 1, 7, 8, 9, 1, 1, 1, 2, 6, 2, 1, 54, 14, 0, 0, 0, 178, 0, 3, 2, 1, 1, 1, 3, 0, 0, 9, 1, 5, 1, 1, 6, 3, 2, 0, 0, 3, 1, 0, 1, 10, 1, 0, 1, 8, 0, 8, 0, 0, 0, 38, 6, 14, 6, 19, 3, 7, 8, 30, 0, 8, 11, 2, 14, 24, 9, 0, 23, 17, 14, 5, 0, 16, 0, 18, 16, 0, 0, 0, 0, 0, 5734, 5146, 6507, 2874, 143, 982, 415, 1685, 846, 383, 18, 2135, 2404, 294, 618, 2089, 106, 78, 243, 1134, 92, 40, 15, 64, 125, 3, 180, 189, 105, 241, 177, 244, 761, 186, 135, 48, 10, 31, 107, 83, 5, 7, 0, 70, 0, 50, 0, 68, 8890, 1538, 4340, 1777, 3177, 8763, 1173, 1794, 7009, 1183, 3766, 5547, 3333, 6504, 11728, 2763, 0, 0, 864, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76002, 31257, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",b'\n',6,d53f206d7392e620b078188900daeb54ee34bbc466f0c8dcd49360adb20d6921,d4ceb8074f2fc8498ffc9fe70d06d75149e5ae77,e1b42931a08f040066e39372c37bd6fd,d09681ecb8e57abab9cb97ed7cff813f8f098e0cdeb89e939e60b5d2d36ac8e8
/mnt/f/natural_images/airplane/adults_1983.txt,0.227576,.txt,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18244, 28, 0, 1, 0, 0, 0, 0, 3, 3, 3, 0, 2440, 93, 1742, 0, 9, 13, 5, 6, 6, 5, 5, 2, 2, 2, 121, 2, 0, 0, 0, 229, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 5, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 4, 0, 7, 0, 1, 1, 2, 0, 0, 0, 0, 2, 2, 0, 0, 0, 6, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5672, 5098, 5375, 2524, 33, 735, 376, 1279, 824, 273, 14, 1909, 2171, 262, 459, 2260, 98, 121, 191, 1126, 120, 59, 17, 30, 69, 3, 342, 60, 276, 198, 261, 162, 953, 147, 110, 33, 33, 20, 154, 65, 6, 3, 0, 33, 0, 43, 0, 296, 9314, 1536, 3998, 1753, 2695, 7655, 847, 1695, 6577, 990, 3020, 5368, 3017, 6500, 10058, 2491, 0, 0, 990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70397, 28108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",b'\n',27,5d2b5c78e40400b8f10f97620307c007d63501918ec1b30b5efc557191eee4d7,4fa97129483f34e4969eee492fe29051864d26cf,1709279d5b58c282e021276825edb990,966a6fabc4d2e4dd6983c2672955482ed8ef1f04b0b6e0fa46678b45cf6363af
